page,match,home,away,match_start,market,market_type,line,selection,odds
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico Stage of Elimination ,[team] Stage of Elimination,0,1/2-Final,15
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico Stage of Elimination ,[team] Stage of Elimination,0,2nd Place,71
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico Stage of Elimination ,[team] Stage of Elimination,0,Winner,81
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,Yes,4.5
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,No,1.17
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Semi-final,[team] to Reach the Semi-final,0,Yes,12
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Semi-final,[team] to Reach the Semi-final,0,No,1
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Final,[team] to Reach the Final,0,Yes,31
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Final,[team] to Reach the Final,0,No,1
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Round of 16,[team] to Reach the Round of 16,0,Yes,2.15
nation_specials,Mexico World Cup Specials,,,2026-07-19T18:00:00+00:00,Mexico to Reach the Round of 16,[team] to Reach the Round of 16,0,No,1.62
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Kevin De Bruyne,6.5
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Romelu Lukaku,1.62
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Axel Witsel,151
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Timothy Castagne,251
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Thomas Meunier,251
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Hans Vanaken,26
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Youri Tielemans,31
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Dodi Lukebakio,19
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,No Goalscorer,101
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Alexis Saelemaekers,36
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Charles De Ketelaere,8
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Leandro Trossard,11
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Amadou Onana,151
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Nicolas Raskin,151
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Joaquin Seys,251
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Diego Moreira,251
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Nathan Ngoy,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Maxim De Cuyper,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Matias Fernandez-Pardo,13
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Jeremy Doku,7
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Arthur Theate,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Zeno Debast,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Brandon Mechele,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Koni De Winter,351
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,Yes,2.8
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,No,1.4
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,Group Stage,10
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,Round of 32,2.3
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,Round of 16,4
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,1/4-Final,4.3
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,1/2-Final,10
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,2nd Place,31
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium Stage of Elimination ,[team] Stage of Elimination,0,Winner,36
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Final,[team] to Reach the Final,0,Yes,15
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Final,[team] to Reach the Final,0,No,1
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Round of 16,[team] to Reach the Round of 16,0,Yes,1.72
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Round of 16,[team] to Reach the Round of 16,0,No,2.01
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Romelu Lukaku Total Goals in the Tournament,[player] Total Goals in the Tournament,2.5,Over,2.7
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Romelu Lukaku Total Goals in the Tournament,[player] Total Goals in the Tournament,2.5,Under,1.41
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Semi-final,[team] to Reach the Semi-final,0,Yes,6
nation_specials,Belgium World Cup Specials,,,2026-07-19T18:00:00+00:00,Belgium to Reach the Semi-final,[team] to Reach the Semi-final,0,No,1.09
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Granit Xhaka,8
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ricardo Rodriguez,21
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Silvan Widmer,34
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Breel Donald Embolo,4
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Nico Elvedi,44
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Djibril Sow,69
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Remo Freuler,12
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Manuel Akanji,41
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Cedric Itten,9
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Denis Zakaria,41
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,No Goalscorer,69
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Christian Fassnacht,18
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Michel Aebischer,42
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ruben Vargas,8.5
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Miro Muheim,91
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Noah Okafor,17
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Eray Ervin Cömert,101
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Dan Ndoye,7
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ardon Jashari,81
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Fabian Rieder,24
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Aurele Amenda,111
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Zeki Amdouni,16
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Johan Manzambi,18
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Luca Jaquez,99
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,Group Stage,5.6
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,Round of 32,2.13
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,Round of 16,3.05
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,1/4-Final,7.6
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,1/2-Final,15
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,2nd Place,51
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland Stage of Elimination ,[team] Stage of Elimination,0,Winner,81
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,Yes,4.75
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,No,1.15
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Semi-final,[team] to Reach the Semi-final,0,Yes,12
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Semi-final,[team] to Reach the Semi-final,0,No,1
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Final,[team] to Reach the Final,0,Yes,31
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Final,[team] to Reach the Final,0,No,1
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Round of 16,[team] to Reach the Round of 16,0,Yes,1.95
nation_specials,Switzerland World Cup Specials,,,2026-07-19T18:00:00+00:00,Switzerland to Reach the Round of 16,[team] to Reach the Round of 16,0,No,1.76
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,Group Stage,4.75
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,Round of 32,2.6
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,Round of 16,5
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,1/4-Final,4.9
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,1/2-Final,10
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,2nd Place,21
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia Stage of Elimination ,[team] Stage of Elimination,0,Winner,34
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,Yes,3.25
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,No,1.29
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Semi-final,[team] to Reach the Semi-final,0,Yes,7
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Semi-final,[team] to Reach the Semi-final,0,No,1.07
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Final,[team] to Reach the Final,0,Yes,15
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Final,[team] to Reach the Final,0,No,1
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Round of 16,[team] to Reach the Round of 16,0,Yes,2.02
nation_specials,Colombia World Cup Specials,,,2026-07-19T18:00:00+00:00,Colombia to Reach the Round of 16,[team] to Reach the Round of 16,0,No,1.7
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,Group Stage,5.1
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,Round of 32,2.07
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,Round of 16,4
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,1/4-Final,6.5
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,1/2-Final,14.5
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,2nd Place,36
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco Stage of Elimination ,[team] Stage of Elimination,0,Winner,51
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,Yes,4.5
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Quarter-Final,[team] to Reach the Quarter-final,0,No,1.17
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Semi-final,[team] to Reach the Semi-final,0,Yes,10
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Semi-final,[team] to Reach the Semi-final,0,No,1.02
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Final,[team] to Reach the Final,0,Yes,21
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Final,[team] to Reach the Final,0,No,1
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Round of 16,[team] to Reach the Round of 16,0,Yes,2.25
nation_specials,Morocco World Cup Specials,,,2026-07-19T18:00:00+00:00,Morocco to Reach the Round of 16,[team] to Reach the Round of 16,0,No,1.57
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Yuto Nagatomo,67
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Wataru Endo,34
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ritsu Doan,13
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Daichi Kamada,15
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Takehiro Tomiyasu,67
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Junya Ito,15
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ko Itakura,34
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Shogo Taniguchi,41
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Ao Tanaka,21
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Tsuyoshi Watanabe,67
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Takefusa Kubo,10
nation_specials,Japan World Cup Specials,,,2026-07-19T18:00:00+00:00,Team Topscorer,Team Topscorer,0,Yukinari Sugawara,34
